,masked_idx,masked_correct,entailment
4768,6,7,False
4769,5,11,True
4770,4,3,False
4771,2,4,True
4772,13,3,False
4773,14,3,False
4774,8,9,True
4775,3,11,False
4776,16,10,False
4777,14,3,True
4778,19,4,False
4779,3,3,True
4780,2,7,True
4781,3,8,False
4782,2,4,True
4783,2,4,True
4784,2,6,False
4785,6,6,False
4786,21,4,False
4787,4,4,True
4788,2,6,True
4789,2,7,True
4790,2,6,True
4791,26,5,True
4792,5,8,False
4793,2,3,False
4794,21,4,False
4795,15,3,False
4796,33,11,True
4797,17,8,False
4798,2,4,True
4799,3,14,False
4800,14,4,True
4801,3,9,True
4802,22,8,False
4803,11,8,False
4804,4,13,False
4805,4,4,False
4806,3,8,False
4807,4,4,True
4808,3,11,False
4809,4,11,False
4810,2,3,True
4811,6,4,True
4812,21,4,False
4813,2,4,True
4814,12,8,False
4815,10,4,False
4816,2,3,False
4817,36,4,False
4818,3,7,True
4819,14,7,True
4820,18,6,False
4821,2,10,False
4822,4,10,True
4823,5,5,False
4824,25,7,True
4825,9,6,False
4826,4,4,True
4827,5,4,False
4828,3,8,True
4829,2,10,False
4830,5,6,True
4831,3,4,True
4832,11,3,True
4833,5,15,False
4834,11,8,False
4835,2,4,True
4836,3,4,True
4837,3,15,False
4838,5,3,True
4839,27,12,False
4840,3,4,True
4841,16,4,True
4842,5,4,False
4843,3,6,True
4844,2,7,True
4845,11,14,True
4846,14,13,True
4847,19,15,True
4848,2,4,True
4849,9,3,True
4850,16,4,True
4851,5,3,True
4852,2,3,False
4853,6,5,False
4854,36,3,False
4855,2,10,True
4856,2,3,False
4857,2,3,False
4858,10,3,False
4859,24,5,True
4860,7,6,True
4861,3,3,True
4862,21,13,False
4863,9,5,True
4864,14,3,True
4865,2,9,False
4866,3,4,True
4867,4,14,False
4868,30,4,True
4869,7,8,False
4870,9,3,True
4871,4,4,True
4872,15,9,True
4873,14,13,False
4874,12,6,True
4875,3,6,True
4876,2,4,True
4877,12,13,False
4878,30,8,True
4879,31,13,False
4880,3,3,True
4881,13,12,True
4882,4,7,False
4883,21,5,True
4884,2,11,False
4885,7,3,True
4886,2,8,True
4887,4,5,True
4888,4,3,True
4889,3,5,True
4890,2,3,False
4891,3,3,False
4892,3,7,False
4893,36,8,False
4894,4,4,True
4895,2,14,True
4896,2,4,True
4897,4,13,False
4898,3,3,True
4899,18,6,True
4900,17,13,False
4901,11,3,False
4902,2,3,False
4903,21,3,True
4904,5,4,False
4905,4,8,False
4906,6,7,True
4907,9,9,True
4908,43,4,False
4909,2,7,False
4910,6,13,True
4911,3,7,False
4912,24,7,True
4913,2,4,True
4914,3,5,True
4915,3,12,True
4916,4,11,False
4917,14,7,True
4918,3,13,True
4919,2,7,True
4920,14,3,False
4921,7,7,False
4922,2,7,False
4923,3,7,True
4924,4,4,True
4925,2,4,True
4926,8,8,False
4927,2,4,True
4928,50,4,False
4929,4,10,False
4930,7,8,False
4931,3,7,False
4932,10,13,True
4933,2,3,False
4934,2,6,True
4935,31,11,False
4936,2,4,True
4937,3,10,True
4938,3,3,True
4939,28,5,False
4940,2,8,False
4941,2,3,False
4942,7,3,True
4943,2,4,True
4944,5,3,False
4945,2,13,False
4946,2,8,True
4947,6,8,True
4948,18,7,True
4949,6,3,True
4950,4,10,True
4951,2,4,True
4952,37,3,False
4953,6,7,True
4954,2,4,True
4955,3,5,False
4956,3,7,False
4957,6,13,False
4958,9,3,False
4959,8,8,True
4960,3,8,False
4961,12,5,True
4962,2,12,False
4963,3,3,True
4964,7,5,True
4965,7,5,True
4966,12,10,True
4967,3,8,True
4968,12,14,False
4969,2,4,True
4970,21,6,False
4971,13,6,False
4972,9,9,False
4973,2,4,True
4974,3,4,False
4975,5,9,False
4976,3,8,False
4977,24,5,False
4978,4,5,True
4979,38,10,False
4980,7,5,False
4981,4,4,False
4982,12,13,False
4983,3,3,True
4984,12,6,False
4985,6,8,True
4986,7,7,False
4987,13,10,False
4988,3,15,False
4989,34,4,False
4990,3,3,True
4991,7,6,False
4992,26,3,True
4993,14,4,False
4994,3,15,False
4995,2,5,True
4996,5,5,True
4997,2,8,False
4998,2,6,True
4999,7,15,False
5000,4,6,True
5001,9,11,False
5002,25,7,True
5003,11,5,False
5004,6,7,True
5005,32,9,False
5006,20,7,True
5007,23,11,True
5008,3,7,False
5009,54,4,False
5010,4,12,True
5011,4,4,False
5012,3,10,False
5013,2,3,True
5014,3,3,True
5015,8,7,True
5016,20,3,True
5017,3,3,True
5018,10,11,True
5019,42,12,False
5020,22,13,False
5021,25,4,False
5022,9,3,True
5023,3,4,False
5024,29,11,True
5025,2,3,False
5026,3,6,False
5027,16,7,False
5028,5,7,True
5029,4,7,True
5030,22,3,False
5031,8,13,False
5032,9,7,False
5033,2,9,False
5034,3,3,True
5035,10,6,False
5036,10,5,False
5037,23,5,True
5038,2,4,True
5039,4,11,False
5040,13,3,True
5041,2,3,False
5042,8,3,True
5043,11,3,True
5044,41,3,False
5045,21,4,True
5046,3,3,True
5047,2,11,False
5048,4,4,False
5049,2,4,True
5050,20,4,False
5051,4,4,True
5052,37,4,False
5053,3,7,False
5054,2,5,True
5055,22,8,False
5056,5,7,True
5057,35,14,False
5058,2,3,True
5059,6,7,True
5060,2,4,True
5061,9,8,False
5062,8,3,False
5063,6,8,True
5064,21,11,True
5065,6,4,True
5066,4,8,False
5067,4,12,True
5068,14,3,False
5069,3,4,True
5070,10,6,True
5071,12,5,True
5072,2,15,False
5073,6,11,True
5074,9,3,True
5075,3,5,True
5076,3,15,True
5077,3,4,False
5078,3,4,True
5079,6,10,True
5080,2,7,True
5081,3,7,False
5082,3,6,True
5083,16,4,True
5084,3,3,True
5085,4,4,False
5086,2,3,False
5087,23,8,False
5088,5,3,True
5089,2,6,True
5090,20,3,True
5091,6,3,False
5092,4,3,True
5093,3,6,True
5094,2,7,True
5095,22,12,False
5096,21,9,False
5097,48,7,True
5098,26,5,False
5099,16,8,True
5100,33,11,True
5101,4,6,False
5102,2,4,True
5103,3,3,True
5104,15,14,False
5105,12,8,True
5106,4,8,False
5107,4,5,True
5108,3,12,True
5109,4,5,True
5110,3,4,False
5111,12,8,True
5112,22,14,False
5113,9,8,False
5114,13,13,False
5115,23,5,True
5116,2,8,True
5117,5,7,True
5118,2,15,True
5119,2,3,False
5120,8,4,True
5121,2,4,True
5122,2,15,False
5123,16,7,True
5124,3,7,False
5125,9,11,True
5126,18,4,True
5127,3,9,False
5128,3,3,True
5129,8,6,True
5130,24,3,False
5131,33,6,True
5132,4,6,True
5133,3,8,False
5134,4,7,False
5135,2,9,False
5136,2,10,True
5137,9,3,True
5138,3,7,True
5139,4,3,False
5140,3,4,True
5141,16,10,False
5142,3,7,True
5143,3,4,False
5144,60,7,False
5145,2,7,False
5146,30,3,True
5147,3,12,True
5148,2,9,True
5149,3,7,True
5150,10,4,False
5151,19,5,True
5152,11,13,True
5153,2,5,True
5154,9,13,False
5155,8,6,True
5156,9,14,False
5157,7,8,False
5158,15,5,False
5159,13,9,True
5160,16,4,False
5161,8,7,True
5162,5,4,False
5163,6,8,True
5164,6,7,False
5165,2,3,False
5166,3,4,False
5167,3,4,True
5168,3,4,True
5169,3,3,True
5170,18,4,True
5171,2,9,False
5172,3,3,False
5173,10,7,False
5174,3,4,False
5175,3,11,True
5176,10,8,False
5177,20,4,True
5178,4,3,True
5179,6,5,False
5180,15,8,True
5181,16,4,True
5182,2,8,False
5183,24,6,False
5184,7,11,False
5185,17,3,True
5186,3,4,True
5187,3,4,False
5188,26,4,False
5189,2,14,True
5190,4,9,True
5191,10,4,True
5192,13,7,True
5193,3,3,False
5194,16,7,False
5195,3,4,False
5196,8,14,False
5197,19,4,True
5198,12,4,True
5199,7,4,True
5200,3,4,False
5201,2,4,True
5202,2,7,False
5203,14,4,True
5204,2,3,True
5205,3,8,False
5206,9,7,False
5207,5,7,False
5208,7,4,False
5209,18,11,True
5210,2,5,True
5211,2,10,True
5212,2,4,True
5213,19,15,False
5214,6,5,True
5215,10,4,False
5216,26,5,True
5217,3,4,False
5218,2,6,False
5219,11,4,True
5220,3,3,True
5221,49,7,False
5222,3,6,True
5223,5,6,False
5224,3,6,True
5225,3,4,True
5226,5,4,False
5227,14,7,False
5228,3,3,True
5229,4,5,False
5230,3,7,True
5231,13,4,True
5232,16,8,False
5233,17,9,True
5234,5,6,False
5235,3,8,False
5236,15,4,False
5237,15,3,False
5238,8,3,False
5239,8,10,False
5240,2,4,True
5241,6,13,False
5242,2,14,True
5243,2,3,False
5244,4,9,True
5245,8,7,True
5246,29,7,True
5247,27,5,False
5248,4,7,True
5249,23,3,True
5250,7,4,False
5251,22,7,True
5252,2,5,False
5253,30,5,False
5254,6,11,True
5255,3,3,True
5256,18,13,True
5257,14,12,False
5258,3,5,False
5259,11,14,False
5260,11,7,False
5261,42,4,True
5262,4,4,True
5263,3,4,False
5264,2,4,True
5265,8,6,True
5266,2,4,True
5267,3,3,True
5268,2,13,False
5269,41,8,False
5270,3,8,True
5271,4,13,True
5272,16,7,True
5273,12,8,False
5274,11,4,True
5275,3,4,True
5276,2,9,False
5277,14,5,False
5278,5,13,True
5279,3,14,True
5280,9,5,False
5281,4,12,True
5282,5,9,True
5283,2,12,True
5284,3,7,False
5285,28,5,True
5286,10,3,True
5287,6,11,False
5288,4,5,True
5289,38,7,False
5290,26,12,False
5291,6,7,False
5292,4,10,False
5293,14,9,True
5294,5,3,True
5295,2,3,False
5296,11,8,True
5297,10,10,False
5298,5,7,True
5299,5,8,False
5300,21,6,False
5301,8,8,False
5302,3,11,False
5303,2,3,False
5304,5,3,True
5305,3,3,True
5306,6,8,False
5307,6,14,True
5308,2,12,False
5309,4,3,False
5310,3,8,True
5311,2,6,True
5312,2,7,False
5313,13,12,False
5314,16,6,False
5315,7,5,False
5316,11,4,False
5317,3,3,True
5318,3,4,False
5319,3,4,False
5320,70,10,False
5321,2,11,True
5322,4,6,False
5323,4,8,True
5324,3,14,False
5325,2,4,True
5326,43,13,True
5327,17,10,True
5328,14,7,False
5329,3,14,True
5330,47,9,True
5331,9,8,False
5332,7,7,True
5333,2,7,True
5334,35,5,True
5335,3,4,True
5336,26,3,False
5337,4,7,True
5338,3,14,True
5339,2,15,False
5340,4,14,True
5341,2,4,True
5342,2,3,False
5343,3,4,True
5344,2,10,False
5345,6,4,True
5346,13,11,True
5347,3,14,False
5348,6,7,True
5349,3,5,False
5350,4,11,False
5351,31,3,True
5352,19,8,False
5353,2,11,True
5354,2,14,False
5355,2,7,False
5356,5,4,False
5357,20,8,False
5358,20,3,True
5359,2,4,True
5360,5,4,True
5361,11,5,False
5362,6,7,True
5363,7,7,False
5364,17,4,False
5365,2,4,True
5366,7,10,True
5367,8,8,True
5368,5,5,True
5369,2,7,False
5370,3,5,True
5371,4,9,True
5372,5,4,False
5373,9,8,False
5374,5,4,False
5375,5,4,True
5376,12,7,True
5377,7,3,True
5378,2,9,False
5379,3,7,False
5380,2,11,False
5381,6,5,True
5382,6,8,False
5383,4,4,True
5384,49,5,False
5385,8,4,False
5386,2,4,True
5387,9,3,True
5388,25,11,False
5389,24,3,True
5390,3,8,True
5391,2,8,True
5392,32,7,True
5393,3,3,True
5394,38,6,True
5395,7,3,True
5396,2,8,False
5397,3,4,False
5398,11,9,False
5399,2,14,False
5400,2,8,True
5401,14,3,True
5402,2,14,False
5403,5,7,False
5404,22,8,True
5405,2,8,True
5406,4,15,False
5407,3,9,False
5408,3,9,False
5409,20,7,True
5410,4,8,True
5411,2,3,False
5412,8,3,False
5413,3,15,True
5414,2,7,False
5415,2,8,False
5416,6,9,False
5417,2,15,False
5418,15,7,False
5419,4,8,True
5420,2,3,False
5421,26,8,True
5422,2,10,True
5423,2,10,False
5424,12,6,True
5425,4,3,False
5426,2,15,False
5427,31,8,True
5428,3,8,False
5429,17,15,False
5430,21,14,True
5431,6,6,False
5432,2,4,True
5433,3,5,False
5434,2,13,False
5435,8,13,True
5436,2,3,True
5437,10,9,True
5438,14,4,True
5439,12,3,False
5440,8,4,True
5441,5,6,False
5442,3,6,True
5443,3,3,True
5444,15,5,True
5445,10,5,True
5446,3,4,True
5447,2,9,False
5448,2,11,False
5449,2,6,False
5450,3,6,True
5451,20,8,True
5452,2,3,False
5453,2,3,True
5454,4,9,False
5455,3,3,True
5456,7,7,True
5457,5,3,True
5458,9,8,False
5459,22,15,False
5460,2,4,True
5461,29,7,False
5462,3,11,False
5463,7,10,False
5464,3,4,True
5465,8,7,False
5466,4,3,True
5467,2,3,False
5468,7,10,False
5469,24,12,False
5470,3,4,False
5471,3,3,True
5472,3,4,False
5473,3,3,True
5474,4,6,True
5475,2,9,False
5476,4,3,False
5477,6,4,True
5478,3,3,True
5479,5,3,True
5480,2,7,False
5481,12,3,False
5482,8,3,True
5483,2,5,True
5484,13,15,True
5485,4,10,False
5486,16,8,True
5487,5,3,False
5488,2,13,True
5489,17,7,False
5490,3,3,True
5491,4,7,True
5492,2,3,False
5493,25,11,False
5494,3,14,False
5495,22,14,False
5496,10,8,False
5497,3,8,False
5498,2,14,True
5499,17,6,False
5500,7,3,True
5501,2,7,False
5502,43,5,True
5503,58,4,True
5504,2,9,False
5505,2,4,True
5506,3,6,True
5507,2,4,True
5508,8,6,True
5509,9,9,False
5510,2,10,False
5511,5,7,True
5512,2,4,True
5513,2,6,False
5514,9,4,False
5515,3,8,True
5516,2,4,True
5517,34,6,True
5518,10,4,True
5519,13,9,True
5520,2,3,False
5521,3,3,True
5522,7,4,True
5523,4,6,False
5524,20,8,False
5525,19,3,False
5526,8,9,False
5527,3,8,False
5528,11,7,False
5529,3,4,True
5530,2,4,True
5531,20,5,False
5532,2,5,True
5533,3,3,True
5534,3,7,True
5535,29,3,True
5536,7,3,False
5537,12,3,True
5538,10,7,True
5539,3,3,True
5540,2,3,True
5541,2,3,False
5542,3,11,False
5543,3,11,False
5544,4,3,True
5545,20,8,True
5546,61,4,True
5547,4,3,True
5548,10,5,True
5549,7,8,True
5550,5,6,True
5551,9,4,True
5552,32,5,False
5553,9,3,True
5554,2,3,False
5555,16,7,True
5556,32,11,True
5557,2,4,True
5558,18,9,True
5559,30,4,False
5560,3,3,True
5561,3,4,False
5562,13,3,False
5563,44,13,False
5564,8,3,False
5565,3,5,False
5566,7,7,False
5567,21,15,True
5568,10,10,True
5569,16,4,False
5570,15,6,True
5571,19,10,False
5572,2,3,False
5573,17,6,False
5574,13,12,True
5575,4,3,False
5576,4,7,False
5577,5,8,True
5578,7,8,True
5579,11,5,False
5580,22,4,True
5581,10,4,True
5582,31,6,False
5583,7,5,True
5584,3,3,True
5585,20,7,False
5586,2,4,True
5587,2,3,False
5588,24,6,False
5589,3,4,False
5590,4,4,False
5591,3,5,False
5592,7,13,True
5593,2,9,False
5594,2,4,True
5595,33,5,False
5596,16,8,True
5597,4,6,True
5598,6,6,True
5599,3,5,True
5600,7,5,False
5601,2,4,True
5602,4,4,True
5603,19,7,False
5604,6,3,True
5605,2,4,True
5606,5,5,False
5607,11,11,False
5608,2,7,False
5609,3,12,True
5610,6,3,True
5611,4,15,True
5612,6,3,False
5613,10,11,False
5614,4,3,True
5615,21,11,True
5616,21,14,True
5617,10,13,False
5618,14,6,True
5619,4,3,False
5620,2,7,False
5621,2,3,False
5622,3,3,True
5623,7,8,False
5624,6,4,False
5625,3,4,False
5626,4,7,True
5627,12,4,False
5628,3,3,True
5629,2,4,True
5630,3,5,False
5631,2,4,True
5632,5,3,True
5633,2,3,False
5634,3,12,True
5635,3,8,True
5636,3,3,True
5637,13,4,True
5638,8,4,True
5639,10,6,True
5640,6,15,False
5641,28,3,False
5642,21,4,False
5643,10,4,False
5644,3,15,False
5645,3,3,True
5646,6,3,True
5647,11,5,False
5648,16,8,False
5649,3,3,True
5650,2,3,True
5651,6,5,False
5652,7,5,False
5653,5,4,False
5654,4,10,False
5655,2,4,True
5656,9,11,True
5657,23,6,False
5658,3,10,False
5659,12,6,False
5660,5,8,True
5661,3,7,False
5662,4,7,True
5663,11,3,False
5664,10,3,False
5665,12,7,True
5666,2,5,True
5667,8,4,False
5668,26,3,False
5669,4,6,False
5670,6,5,True
5671,2,3,False
5672,6,6,True
5673,3,10,True
5674,6,3,True
5675,4,3,True
5676,21,14,False
5677,14,9,False
5678,9,10,True
5679,4,8,False
5680,16,7,False
5681,11,4,False
5682,2,4,True
5683,2,9,True
5684,31,12,True
5685,7,11,True
5686,12,3,False
5687,3,12,False
5688,2,11,True
5689,25,12,True
5690,2,5,True
5691,2,7,True
5692,3,3,True
5693,10,8,True
5694,3,13,False
5695,13,3,True
5696,2,4,True
5697,3,3,True
5698,13,7,False
5699,11,13,False
5700,21,8,False
5701,6,4,False
5702,6,10,True
5703,3,4,True
5704,2,4,True
5705,33,8,True
5706,29,4,True
5707,9,6,False
5708,6,10,True
5709,2,5,True
5710,6,3,True
5711,7,3,True
5712,9,7,False
5713,3,3,True
5714,3,7,True
5715,13,7,False
5716,2,5,True
5717,8,15,True
5718,16,3,False
5719,3,4,False
5720,25,5,True
5721,13,12,False
5722,6,3,False
5723,3,4,True
5724,9,5,True
5725,18,3,False
5726,6,14,True
5727,4,8,False
5728,2,4,True
5729,5,6,False
5730,25,7,True
5731,19,8,False
5732,3,4,False
5733,2,4,True
5734,14,4,True
5735,17,8,True
5736,14,5,True
5737,3,3,True
5738,3,4,True
5739,2,10,True
5740,6,4,False
5741,17,15,False
5742,7,10,True
5743,6,14,True
5744,13,5,True
5745,2,5,True
5746,9,4,True
5747,22,12,True
5748,15,4,False
5749,2,3,False
5750,2,15,True
5751,3,6,True
5752,5,5,True
5753,15,4,True
5754,3,12,True
5755,15,3,True
5756,3,3,False
5757,30,6,False
5758,2,13,False
5759,9,7,False
5760,5,4,False
5761,4,6,False
5762,3,12,True
5763,2,7,False
5764,11,3,True
5765,2,3,True
5766,2,4,True
5767,2,12,True
5768,12,3,True
5769,10,5,False
5770,24,6,False
5771,5,7,False
5772,8,14,False
5773,64,9,False
5774,13,7,False
5775,2,14,False
5776,11,10,True
5777,3,11,True
5778,5,4,False
5779,5,6,False
5780,18,7,False
5781,5,4,False
5782,28,7,False
5783,2,11,True
5784,3,14,False
5785,10,5,True
5786,25,8,True
5787,7,11,False
5788,4,3,False
5789,4,3,True
5790,2,8,True
5791,22,5,True
5792,4,12,False
5793,13,5,True
5794,3,7,False
5795,12,4,True
5796,2,4,True
5797,2,12,True
5798,2,4,True
5799,3,8,False
5800,3,4,True
5801,2,5,True
5802,5,3,True
5803,12,6,True
5804,2,4,True
5805,13,4,False
5806,43,7,False
5807,60,7,False
5808,2,4,True
5809,3,3,True
5810,3,7,True
5811,5,3,False
5812,17,3,True
5813,14,4,True
5814,3,4,False
5815,15,6,False
5816,21,6,False
5817,19,6,False
5818,3,4,True
5819,2,4,True
5820,4,3,True
5821,36,5,False
5822,4,10,False
5823,3,3,True
5824,2,5,True
5825,5,5,True
5826,3,8,True
5827,7,7,True
5828,2,3,False
5829,5,4,True
5830,14,7,True
5831,2,7,False
5832,3,4,False
5833,17,3,True
5834,23,14,False
5835,2,3,False
5836,2,3,True
5837,3,5,True
5838,7,10,True
5839,4,13,False
5840,3,7,True
5841,3,10,False
5842,21,5,True
5843,2,4,True
5844,10,3,True
5845,7,6,False
5846,18,3,True
5847,5,3,True
5848,2,4,True
5849,10,6,True
5850,15,3,False
5851,2,8,True
5852,6,7,True
5853,23,11,True
5854,4,4,False
5855,21,3,False
5856,9,5,False
5857,4,5,False
5858,3,8,False
5859,3,11,True
5860,13,8,False
5861,39,12,False
5862,5,3,False
5863,14,3,True
5864,9,7,True
5865,2,3,True
5866,2,7,False
5867,4,4,True
5868,39,5,False
5869,53,5,True
5870,2,13,False
5871,15,5,True
5872,14,8,True
5873,39,10,False
5874,6,12,True
5875,3,9,False
5876,7,12,False
5877,9,6,False
5878,7,7,True
5879,48,3,False
5880,3,4,False
5881,4,6,True
5882,2,4,True
5883,2,8,True
5884,13,10,False
5885,9,9,False
5886,9,11,True
5887,27,11,False
5888,33,4,False
5889,35,6,False
5890,25,7,False
5891,17,5,False
5892,9,5,False
5893,14,6,False
5894,12,5,True
5895,2,3,True
5896,28,4,True
5897,2,6,False
5898,11,11,False
5899,3,7,True
5900,13,4,False
5901,2,13,True
5902,7,5,True
5903,2,4,True
5904,3,3,True
5905,6,15,True
5906,16,4,False
5907,3,7,False
5908,3,11,False
5909,43,4,True
5910,13,12,True
5911,2,12,False
5912,11,6,True
5913,10,7,True
5914,15,7,True
5915,2,3,False
5916,12,6,True
5917,2,5,True
5918,7,3,True
5919,14,3,False
5920,9,8,True
5921,2,12,False
5922,8,4,False
5923,20,4,False
5924,14,13,True
5925,4,4,False
5926,66,3,True
5927,19,6,False
5928,2,5,True
5929,8,4,False
5930,2,3,True
5931,10,5,False
5932,3,4,True
5933,2,3,True
5934,22,14,False
5935,2,3,False
5936,28,3,False
5937,2,15,True
5938,19,10,False
5939,16,13,False
5940,11,5,True
5941,3,12,True
5942,3,5,False
5943,9,8,False
5944,16,8,False
5945,3,7,True
5946,15,4,False
5947,2,10,True
5948,3,3,True
5949,3,7,False
5950,8,7,False
5951,32,7,True
5952,19,4,True
5953,3,15,False
5954,21,3,False
5955,4,3,False
5956,14,3,True
5957,12,3,False
5958,2,3,False
5959,26,3,True
5960,5,15,False
5961,3,4,False
5962,10,11,True
5963,7,8,True
5964,15,7,True
5965,14,14,False
5966,3,7,False
5967,3,4,False
5968,18,15,False
5969,27,3,False
5970,8,8,False
5971,6,15,True
5972,2,8,True
5973,16,5,False
5974,3,14,True
5975,2,4,True
5976,20,7,True
5977,4,7,False
5978,8,4,True
5979,5,3,True
5980,4,4,False
5981,9,3,True
5982,6,7,False
5983,12,4,True
5984,19,8,True
5985,14,8,True
5986,3,15,True
5987,7,11,True
5988,8,3,True
5989,5,3,True
5990,5,3,False
5991,12,9,True
5992,2,13,True
5993,3,15,False
5994,8,7,False
5995,82,5,True
5996,12,15,True
5997,3,7,False
5998,2,10,True
5999,5,11,False
6000,7,7,False
6001,5,7,True
6002,9,4,True
6003,2,7,False
6004,2,12,False
6005,7,4,False
6006,15,5,True
6007,8,15,False
6008,18,6,True
6009,2,7,True
6010,8,14,False
6011,2,3,False
6012,9,8,False
6013,2,8,False
6014,3,7,False
6015,3,4,False
6016,2,11,False
6017,29,3,True
6018,3,3,True
6019,7,7,False
6020,4,3,False
6021,12,4,True
6022,17,8,False
6023,2,11,True
6024,5,9,True
6025,3,3,True
6026,29,6,False
6027,4,3,False
6028,27,15,True
6029,3,7,True
6030,6,5,True
6031,5,8,True
6032,2,4,True
6033,6,7,False
6034,13,10,True
6035,18,3,True
6036,5,8,False
6037,12,3,True
6038,32,8,False
6039,4,4,False
6040,5,4,False
6041,2,7,True
6042,13,8,True
6043,3,3,True
6044,14,11,True
6045,4,4,True
6046,2,11,False
6047,19,5,False
6048,7,4,False
6049,25,9,True
6050,26,3,False
6051,16,6,False
6052,7,5,True
6053,2,4,True
6054,2,3,False
6055,2,4,True
6056,2,3,True
6057,49,4,False
6058,12,4,True
6059,2,13,False
6060,8,6,False
6061,3,3,True
6062,11,13,True
6063,2,8,False
6064,2,8,True
6065,3,3,True
6066,2,3,False
6067,4,4,False
6068,5,10,False
6069,8,7,True
6070,4,11,False
6071,14,3,False
6072,11,5,True
6073,2,8,False
6074,9,3,False
6075,2,3,True
6076,4,5,False
6077,8,6,False
6078,4,14,False
6079,3,3,True
6080,3,9,True
6081,3,7,True
6082,16,9,True
6083,6,8,True
6084,32,5,False
6085,7,5,True
6086,6,7,False
6087,3,3,True
6088,9,5,True
6089,5,4,True
6090,14,9,False
6091,2,11,False
6092,2,8,False
6093,27,12,False
6094,3,15,True
6095,2,4,True
6096,6,11,True
6097,10,12,True
6098,20,11,False
6099,5,8,False
6100,2,7,True
6101,16,15,True
6102,9,4,True
6103,13,6,False
6104,4,15,False
6105,4,4,False
6106,14,3,True
6107,17,5,False
6108,3,4,True
6109,3,6,False
6110,24,12,False
6111,3,10,False
6112,3,3,True
6113,4,8,False
6114,19,3,False
6115,4,14,False
6116,4,6,False
6117,9,6,False
6118,4,3,False
6119,16,15,False
6120,3,3,True
6121,30,7,True
6122,22,9,True
6123,3,4,False
6124,2,8,True
6125,5,9,False
6126,2,13,False
6127,3,4,True
6128,7,7,False
6129,2,4,True
6130,3,5,False
6131,6,7,False
6132,2,12,True
6133,3,14,True
6134,17,9,False
6135,4,7,True
6136,5,7,False
6137,13,5,False
6138,10,5,True
6139,8,14,True
6140,17,9,False
6141,2,3,False
6142,23,4,True
6143,25,6,True
6144,47,8,True
6145,2,3,True
6146,15,4,False
6147,22,7,False
6148,10,6,False
6149,2,4,True
6150,2,3,False
6151,4,3,True
6152,4,3,True
6153,2,10,True
6154,5,12,False
6155,11,6,True
6156,2,3,False
6157,2,8,False
6158,2,8,True
6159,3,7,False
6160,2,3,False
6161,9,8,False
6162,2,4,True
6163,7,4,False
6164,5,6,False
6165,17,7,True
6166,2,14,True
6167,2,4,True
6168,5,8,False
6169,17,15,True
6170,15,6,False
6171,3,14,True
6172,5,3,False
6173,18,12,False
6174,30,6,False
6175,35,8,False
6176,2,7,True
6177,18,3,True
6178,4,7,True
6179,23,3,True
6180,32,4,True
6181,2,6,True
6182,25,13,False
6183,4,4,True
6184,12,12,False
6185,10,7,True
6186,3,8,True
6187,2,14,False
6188,20,4,True
6189,5,3,False
6190,4,3,True
6191,2,8,False
6192,20,4,True
6193,2,12,False
6194,15,3,True
6195,2,5,True
6196,20,9,True
6197,2,4,True
6198,3,14,False
6199,4,6,False
6200,9,6,True
6201,2,3,False
6202,7,6,True
6203,2,3,False
6204,9,10,False
6205,2,5,True
6206,2,3,False
6207,2,8,False
6208,5,6,True
6209,4,3,True
6210,5,6,False
6211,3,4,False
6212,4,6,False
6213,2,4,True
6214,46,14,False
6215,3,9,False
6216,2,4,True
6217,2,4,True
6218,2,8,True
6219,24,5,True
6220,29,6,True
6221,5,3,True
6222,3,4,True
6223,12,3,True
6224,13,4,False
6225,3,4,False
6226,28,11,False
6227,2,6,True
6228,5,4,False
6229,2,3,False
6230,5,6,False
6231,20,11,True
6232,8,4,False
6233,9,12,True
6234,4,6,True
6235,7,3,True
6236,4,5,False
6237,2,6,True
6238,2,6,False
6239,18,3,False
6240,2,3,False
6241,5,4,True
6242,5,3,False
6243,9,9,False
6244,19,15,True
6245,25,6,False
6246,18,3,True
6247,4,9,False
6248,27,11,True
6249,2,4,True
6250,2,5,True
6251,2,3,False
6252,13,10,False
6253,6,6,True
6254,28,5,True
6255,4,10,True
6256,4,6,False
6257,3,13,True
6258,3,7,True
6259,3,7,True
6260,2,8,True
6261,3,8,False
6262,3,12,True
6263,17,5,False
6264,3,5,False
6265,23,5,False
6266,3,3,True
6267,5,5,False
6268,30,10,False
6269,3,4,False
6270,14,10,False
6271,2,3,False
6272,3,6,True
6273,4,7,False
6274,36,11,False
6275,2,7,False
6276,13,5,False
6277,6,6,False
6278,19,5,False
6279,2,7,False
6280,19,7,True
6281,8,11,True
6282,19,11,True
6283,19,5,False
6284,6,8,False
6285,20,6,True
6286,6,6,False
6287,5,8,False
6288,8,3,False
6289,7,3,False
6290,3,13,False
6291,3,3,True
6292,5,6,True
6293,2,3,False
6294,45,7,True
6295,3,3,True
6296,3,4,False
6297,8,3,True
6298,11,5,True
6299,3,8,True
6300,7,7,True
6301,15,10,False
6302,15,4,True
6303,12,8,False
6304,4,3,False
6305,29,15,True
6306,3,7,True
6307,8,7,False
6308,2,4,True
6309,50,7,False
6310,22,3,True
6311,12,3,True
6312,2,5,False
6313,8,7,False
6314,5,4,True
6315,3,4,True
6316,3,4,False
6317,6,4,False
6318,5,3,True
6319,6,5,False
6320,3,3,True
